params,cv_auc,cv_fairness,test_auc,test_fairness
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.07300585095702651,0.07665712641004727,0.5743537302456035,0.17008465499451753,0.6061595893607092,0.22838574867476347
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 15.0, 'subsample': 1.0}",0.07161928057965268,0.06546121196870043,0.571437272550324,0.19266405604570877,0.6093425159464078,0.36441370340703216
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 15.0, 'subsample': 0.7}",0.07053279567748598,0.059365262732824386,0.5697355423435135,0.1784688711914489,0.6009939155807252,0.2967953180567671
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.06884154045659964,0.05386615342274561,0.570168967009983,0.15135352625946866,0.6060978554737078,0.2398384553445615
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.061364103305519835,0.06837888830639764,0.5689408020764102,0.17833332978642003,0.5879735125310712,0.20765887635878683
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 15.0, 'subsample': 1.0}",0.07271169366049428,0.08121398378758134,0.5767040346597035,0.1878326444218441,0.6146552616336602,0.33548627478527815
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 15.0, 'subsample': 0.7}",0.06628004433683363,0.07218395684725001,0.5735056613717379,0.18394192272854035,0.6096784209197986,0.26881922368818356
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.0036129480472173437,0.0009754962513757037,0.5724806625857772,0.08242007656562321,0.5792327204126729,0.10885208724753406
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.002904361370954889,0.0019430789312902832,0.5620857320755378,0.08089814696787527,0.573772902818152,0.08156862292826947
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 15.0, 'subsample': 1.0}",0.004850866776835044,0.003732807654055928,0.5808904756957225,0.10308111655496521,0.567060250458011,0.09396794584144132
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 15.0, 'subsample': 0.7}",0.004117981378788527,0.003398409736892715,0.5701302353293619,0.09900017673502993,0.5783611831844155,0.09580836282963162
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.004896338781915928,0.003559673516878478,0.5617700978341644,0.09590752252452626,0.5855931264763932,0.09945577756995236
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 10.0, 'subsample': 0.7}",0.005687144316922319,0.003217329923122322,0.5561848610682432,0.09638652187170144,0.5800225510257812,0.10111179900858888
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 15.0, 'subsample': 1.0}",0.007627418807226068,0.0065797097220967275,0.5756065871113009,0.1003022832912997,0.5846344355253099,0.15222815875998122
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 200, 'reg_lambda': 5.0, 'scale_pos_weight': 15.0, 'subsample': 0.7}",0.007040361380360834,0.00551857959109101,0.5729424939109163,0.10096172882469585,0.593086530936848,0.08833149680433469
"{'alpha': 1.0, 'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'reg_lambda': 2.0, 'scale_pos_weight': 10.0, 'subsample': 1.0}",0.16371198836491854,0.1685297748004303,0.5912338663337299,0.22118814363891257,0.6404518557388004,0.36107112452190837
